fT (L=5.5e-07) X,fT (L=5.5e-07) Y,fT (L=6.5e-07) X,fT (L=6.5e-07) Y,fT (L=7.5e-07) X,fT (L=7.5e-07) Y,fT (L=8.5e-07) X,fT (L=8.5e-07) Y,fT (L=9.5e-07) X,fT (L=9.5e-07) Y,fT (L=1.05e-06) X,fT (L=1.05e-06) Y,fT (L=1.15e-06) X,fT (L=1.15e-06) Y,fT (L=1.25e-06) X,fT (L=1.25e-06) Y,fT (L=1.35e-06) X,fT (L=1.35e-06) Y,fT (L=1.45e-06) X,fT (L=1.45e-06) Y,fT (L=1.55e-06) X,fT (L=1.55e-06) Y,fT (L=1.65e-06) X,fT (L=1.65e-06) Y,fT (L=1.75e-06) X,fT (L=1.75e-06) Y,fT (L=1.85e-06) X,fT (L=1.85e-06) Y,fT (L=1.95e-06) X,fT (L=1.95e-06) Y
3.314072736320143,11850598046.16178,3.40881569086504,8921971765.143154,3.45977679619067,6939694831.418882,3.487543431642243,5556465634.630765,3.504690573489531,4561947824.644453,3.51546962983972,3819920156.205907,3.522255758474323,3249888163.375854,3.538558912811847,2791268339.0804,3.561051307939719,2414652732.453962,3.577880666474281,2108595670.826452,3.590435126341842,1856708916.353353,3.599725377603631,1647047990.852207,3.606497869214765,1470756375.41806,3.61131117747495,1321163782.569927,3.614588340744917,1193174490.699182
3.008168966679932,12492724339.28018,3.096530678691154,9460720726.173563,3.146102861092155,7388333203.792642,3.17421112956412,5931558903.53211,3.192843091346002,4880472683.233239,3.205678680763191,4094022729.703755,3.214789698374805,3488452064.916489,3.231967887593322,3001392333.724318,3.254188340430954,2601094377.985713,3.271113700534794,2274716394.015651,3.284002843880301,2005362477.794831,3.293781846479509,1780641684.727738,3.301141022259744,1591316811.032106,3.306601283485642,1430398149.349465,3.310560172936851,1292524087.637185
2.747681180318885,13075787964.52014,2.829657597957567,9953832098.567654,2.877358827963843,7802287642.324637,2.905356125353529,6279994790.413737,2.924869319637887,5178127513.951946,2.939106372108113,4351529963.37888,2.949884749377528,3713645418.943591,2.967612397507909,3200694084.058619,2.989525488144951,2778753694.38214,3.006487756934939,2433643936.084874,3.019638327579876,2148068390.68113,3.02982418586162,1909271284.641675,3.037682849253155,1707696218.99299,3.04369966851378,1536080228.630889,3.048248069766899,1388830514.292221
2.523738452318256,13605051293.8303,2.599543229960996,10404364527.99332,2.645090192056665,8183209707.950048,2.672652123030123,6602660985.765286,2.69259468897455,5455326811.645102,2.707733650226315,4592560455.882997,2.719672136711459,3925401460.463196,2.737678153662763,3388969983.759049,2.759219287275548,2947336243.045403,2.77613708133644,2585041371.236859,2.789459758903316,2284476379.555549,2.799960027346927,2032590205.16872,2.808225219515026,1819561228.662542,2.814706528993901,1637894776.453916,2.819754002669279,1481798772.244225
2.329512867255168,14085213797.98675,2.399498612328196,10815383756.70305,2.442758674598383,8532975843.762146,2.469666848961507,6900723099.589575,2.489709921140618,5712771306.076486,2.505376322128591,4817507045.519421,2.51808803886494,4123907141.812097,2.53615462741583,3566246372.021272,2.55725241745604,3106750212.746467,2.574039460648117,2728747269.194945,2.587441970278769,2414386992.25829,2.598163190995626,2150381206.56743,2.606742809212264,1926689538.793815,2.613599128687303,1735622242.741333,2.619059379769681,1571216683.703755
2.15968386234994,14520324261.86525,2.224282628892381,11189775423.08216,2.265232904045563,8853504780.489952,2.291352583616916,7175469917.426264,2.311264433315762,5951319748.781633,2.327182851433073,5026931484.044076,2.340376512195702,4309516802.593407,2.358334729951279,3732710671.324543,2.378923879904587,3257053267.464457,2.395499540952672,2864734638.205802,2.408894948179622,2537719656.198997,2.419748930271377,2262531257.670084,2.428556264459978,2028949861.886127,2.435703767739758,1829122529.305062,2.441496492088454,1656941538.170319
2.010060922754568,14913790081.55945,2.069741045605126,11530148878.33666,2.10843522139427,9146642523.021185,2.133695305533806,7428207685.446249,2.153319213846139,6171896038.943948,2.169291458979059,5221484495.980157,2.182750897062038,4482684015.050044,2.200474408372352,3888654600.669035,2.22050207039475,3398406737.660991,2.236796971934257,2993074267.479993,2.250108372477249,2654483359.298983,2.261015926257893,2369007982.599282,2.269972481466096,2126282856.386787,2.277334992351421,1918319400.516895,2.283387147838785,1738887204.739619
1.877312253466246,15268438063.13256,1.932548232485609,11838801470.08346,1.969090716123099,9414097259.306667,1.993467030832965,7660193315.053735,2.012703105439812,6375426412.85745,2.028590385794867,5401848979.350851,2.042157850323438,4643911217.414836,2.05955603357552,4034430335.412758,2.078983954998017,3531038628.91518,2.09494221492184,3113904024.503676,2.108104831237053,2764751354.215805,2.118997576388869,2469838851.807547,2.128034522613732,2218683968.398719,2.135544586299507,2003186264.273571,2.14179109644068,1817012268.368963
1.758766213866813,15586597462.76531,1.810018590886649,12117720331.26786,1.844544940851421,9657408883.751553,1.868046877562916,7872596215.984268,1.886837550924757,6562799965.354277,1.902546209800026,5568702101.877472,1.916108948722956,4793714607.488154,1.933120173915631,4170418503.4228,1.951924351031555,3655215324.966117,1.967503687753071,3227404467.943443,1.980465218778958,2868640436.109301,1.991286019954831,2565093696.537147,2.00034460529845,2306188711.047666,2.007943812171657,2083733768.095797,2.014327764179746,1891309545.897828
1.652263800903392,15870187344.01399,1.699966472400347,12368605366.46953,1.732628943529797,9877941075.100622,1.755289055213519,8066479846.474589,1.773607753068166,6734845990.615626,1.789078056008257,5722691589.527292,1.80255769419132,4932600949.842035,1.81914325212877,4297005911.671003,1.837312294294377,3771220886.688507,1.852482915657901,3333780292.930607,1.865202813783045,2966294663.641263,1.87590531674555,2654870602.806427,1.884936558561062,2388860522.60708,1.892575313128834,2159999377.195669,1.89904775089113,1961797141.761305
