selfgain (L=5.5e-07) X,selfgain (L=5.5e-07) Y,selfgain (L=6.5e-07) X,selfgain (L=6.5e-07) Y,selfgain (L=7.5e-07) X,selfgain (L=7.5e-07) Y,selfgain (L=8.5e-07) X,selfgain (L=8.5e-07) Y,selfgain (L=9.5e-07) X,selfgain (L=9.5e-07) Y,selfgain (L=1.05e-06) X,selfgain (L=1.05e-06) Y,selfgain (L=1.15e-06) X,selfgain (L=1.15e-06) Y,selfgain (L=1.25e-06) X,selfgain (L=1.25e-06) Y,selfgain (L=1.35e-06) X,selfgain (L=1.35e-06) Y,selfgain (L=1.45e-06) X,selfgain (L=1.45e-06) Y,selfgain (L=1.55e-06) X,selfgain (L=1.55e-06) Y,selfgain (L=1.65e-06) X,selfgain (L=1.65e-06) Y,selfgain (L=1.75e-06) X,selfgain (L=1.75e-06) Y,selfgain (L=1.85e-06) X,selfgain (L=1.85e-06) Y,selfgain (L=1.95e-06) X,selfgain (L=1.95e-06) Y
5.29725439034704,219.2164289500338,5.409211947813719,260.0186511108601,5.455087014470887,296.6360863492014,5.474090525728182,329.6975310738803,5.475173931284807,361.6303466983729,5.466660013332674,392.5961417975302,5.453015117179931,422.7234563964211,5.461740912726315,448.2737485043006,5.487262223910941,468.6504722417978,5.504824027398394,487.638601089093,5.516538518150472,505.3995417799359,5.523902794060057,522.0703029222096,5.527996876431941,537.7678166790876,5.529612177876801,552.592422308536,5.529336704044681,566.6306781945206
4.642933501571617,215.8472486143396,4.752999769254407,255.7880071299562,4.802451747539405,291.4138492891923,4.825011275988424,323.3672688938541,4.832113298975703,354.0937118122339,4.830664349812481,383.7709925115362,4.824409471133247,412.5379279995354,4.835681327227068,436.9703209587001,4.859724642219019,456.53604646973,4.87661879660981,474.7334421486641,4.888239915485753,491.7239324676419,4.895922557618622,507.6443175799983,4.90063238858931,522.6111629270309,4.903078872143885,536.7243327358129,4.90379036717074,550.0698389953852
4.112887672161198,212.1490292607907,4.218990877857393,251.1882386903064,4.270223203735299,285.8074288125987,4.295359959626081,316.6600211703056,4.306969011241817,346.1943516179199,4.310864741781865,374.605906045108,4.310233771114592,402.0446675768137,4.32361627767942,425.3723702751449,4.346860248798701,444.1152045482228,4.363555982653692,461.5115267296069,4.375391605412877,477.7225793627927,4.383575089801205,492.8847904425813,4.388985054198191,507.1142206732478,4.392270032585588,520.5101417092063,4.393915093364926,533.1579185701639
3.677085634524366,208.1423427345214,3.777888400107266,246.2494939444145,3.829504796183306,279.857538740258,3.856331485330128,309.6253764578649,3.871208326915496,337.9898642453634,3.879084968000504,365.1654488350993,3.882701718872093,391.3140928987383,3.897753356621569,413.5576243168552,3.920547181650716,431.4758427464942,3.937270475316639,448.0714690750238,3.949452538546245,463.5052226397106,3.95819640029625,477.9128952651393,3.964309933049342,491.409830959315,3.968393161327306,504.0945329257469,3.970897422440058,516.0515696969535
3.314072736320143,203.8454720680113,3.40881569086504,240.9961537778115,3.45977679619067,273.5958492611813,3.487543431642243,302.3016404605686,3.504690573489531,329.5246516571224,3.51546962983972,355.4992994694011,3.522255758474323,380.4001991733102,3.538558912811847,401.5842595828245,3.561051307939719,418.6813650237651,3.577880666474281,434.4823582969506,3.590435126341842,449.1469943613261,3.599725377603631,462.8100768743609,3.606497869214765,475.5859501184341,3.61131117747495,487.5721186888491,3.614588340744917,498.8521648864233
3.008168966679932,199.2761308812466,3.096530678691154,235.4497668472322,3.146102861092155,267.0488777257397,3.17421112956412,294.7203808234529,3.192843091346002,320.8350575705684,3.205678680763191,345.6479367568191,3.214789698374805,369.3467662447355,3.231967887593322,389.4982673461074,3.254188340430954,405.7797940329396,3.271113700534794,420.7945352280885,3.284002843880301,434.7008251009906,3.293781846479509,447.6320970000349,3.301141022259744,459.7013762948835,3.306601283485642,471.0049020296038,3.310560172936851,481.6250463187909
2.747681180318885,194.4523377003846,2.829657597957567,229.6307080052652,2.877358827963843,260.2402106129446,2.905356125353529,286.9089055173615,2.924869319637887,311.9520698379081,2.939106372108113,335.6455494289431,2.949884749377528,358.1904681142671,2.967612397507909,377.3373021908666,2.989525488144951,392.8089011782412,3.006487756934939,407.0459763102181,3.019638327579876,420.2050322816547,3.02982418586162,432.4177703651619,3.037682849253155,443.7955815615043,3.04369966851378,454.4331662774466,3.048248069766899,464.4114507358962
2.523738452318256,189.3928958592091,2.599543229960996,223.5591714457669,2.645090192056665,253.1918348034935,2.672652123030123,278.8916550339125,2.69259468897455,302.9027463867347,2.707733650226315,325.5214864879715,2.719672136711459,346.9623478596864,2.737678153662763,365.1325804947164,2.759219287275548,379.7989553526302,2.77613708133644,393.2659111937051,2.789459758903316,405.6878062480462,2.799960027346927,417.1943056219728,2.808225219515026,427.8948846696902,2.814706528993901,437.8824503746273,2.819754002669279,447.2362551303183
2.329512867255168,184.1176840300433,2.399498612328196,217.2558155004374,2.442758674598383,245.9250143567657,2.469666848961507,270.6910842465232,2.489709921140618,293.7110714330797,2.505376322128591,315.3010778437683,2.51808803886494,335.6886033736924,2.53615462741583,352.9099093267466,2.55725241745604,366.7743140800827,2.574039460648117,379.4770129366651,2.587441970278769,391.170016343204,2.598163190995626,401.9807310612078,2.606742809212264,412.0164917690677,2.613599128687303,421.3681945072912,2.619059379769681,430.1132134166351
2.15968386234994,178.6478392183199,2.224282628892381,210.742207933841,2.265232904045563,238.46093287632,2.291352583616916,262.3283301766759,2.311264433315762,284.398610711563,2.327182851433073,305.0062619107509,2.340376512195702,324.3911837798414,2.358334729951279,340.6904298328802,2.378923879904587,353.7545418438739,2.395499540952672,365.6969397154631,2.408894948179622,376.6672050763416,2.419748930271377,386.7903557604213,2.428556264459978,396.1714286903476,2.435703767739758,404.8991406267718,2.441496492088454,413.0488177023798
2.010060922754568,173.0058611884996,2.069741045605126,204.0411357283928,2.10843522139427,230.8211983182298,2.133695305533806,253.8237930777339,2.153319213846139,274.9851245196922,2.169291458979059,294.6562096672367,2.182750897062038,313.0884153136475,2.200474408372352,328.4913461050526,2.22050207039475,340.7553941018423,2.236796971934257,351.9396245320674,2.250108372477249,362.1912187872031,2.261015926257893,371.6327634029721,2.269972481466096,380.3669096021769,2.277334992351421,388.4800795534999,2.283387147838785,396.0454215025814
1.877312253466246,167.2156450150292,1.932548232485609,197.17680491454,1.969090716123099,223.028245199826,1.993467030832965,245.197668785417,2.012703105439812,265.4891820640684,2.028590385794867,284.2679955934648,2.042157850323438,301.7957148817801,2.05955603357552,316.3267279871695,2.078983954998017,327.7898023194179,2.09494221492184,338.2164877508327,2.108104831237053,347.7516826801358,2.118997576388869,356.5155747746252,2.128034522613732,364.6084029846619,2.135544586299507,372.1142288990984,2.14179109644068,379.1039319937871
1.758766213866813,161.3024385034862,1.810018590886649,190.1749385765815,1.844544940851421,215.1056409231163,1.868046877562916,236.4704293949945,1.886837550924757,255.9287670577157,1.902546209800026,273.857300074045,1.916108948722956,290.5263720733068,1.933120173915631,304.2083832547443,1.951924351031555,314.8688855184392,1.967503687753071,324.5376240941509,1.980465218778958,333.357393601913,1.991286019954831,341.4460699811917,2.00034460529845,348.9015002689944,2.007943812171657,355.805358972759,2.014327764179746,362.2261986922686
